#ID	gene_id
gp_7743	ENSG00000164209
gp_7744	ENSG00000163346
gp_7745	ENSG00000163346
gp_7746	ENSG00000163346
gp_7747	ENSG00000163346
gp_7748	ENSG00000163346
gp_7749	ENSG00000163346
gp_7750	ENSG00000163346
gp_7751	ENSG00000163346
gp_7752	ENSG00000163346
gp_7753	ENSG00000163346
gp_7754	ENSG00000141756
gp_7755	ENSG00000141756
gp_7756	ENSG00000141756
gp_7757	ENSG00000141756
gp_7758	ENSG00000141756
gp_7763	ENSG00000161203
gp_7764	ENSG00000161203
gp_7765	ENSG00000161203
gp_7766	ENSG00000161203
gp_7767	ENSG00000161203
gp_7769	ENSG00000152932
gp_7770	ENSG00000055163
gp_7771	ENSG00000119865
gp_7772	ENSG00000169783
gp_7773	ENSG00000169783
gp_7774	ENSG00000264364
gp_7775	ENSG00000168000
gp_7776	ENSG00000168000
gp_7777	ENSG00000132692
gp_7778	ENSG00000132692
gp_7779	ENSG00000132692
gp_7780	ENSG00000132692
gp_7781	ENSG00000132692
gp_7782	ENSG00000132692
gp_7783	ENSG00000132692
gp_7784	ENSG00000132692
gp_7785	ENSG00000132692
gp_7786	ENSG00000132692
gp_7787	ENSG00000132692
gp_7788	ENSG00000132692
gp_7789	ENSG00000132692
gp_7790	ENSG00000132692
gp_7791	ENSG00000132692
gp_7792	ENSG00000132692
gp_7793	ENSG00000132692
gp_7794	ENSG00000132692
gp_7795	ENSG00000132692
gp_7796	ENSG00000132692
gp_7797	ENSG00000132692
gp_7798	ENSG00000132692
gp_7799	ENSG00000132692
gp_7800	ENSG00000132692
gp_7801	ENSG00000132692
gp_7802	ENSG00000132692
gp_7803	ENSG00000132692
gp_7804	ENSG00000132692
gp_7805	ENSG00000132692
gp_7806	ENSG00000132692
gp_7807	ENSG00000132692
gp_7808	ENSG00000132692
gp_7809	ENSG00000197930
gp_7810	ENSG00000197930
gp_7811	ENSG00000197930
gp_7812	ENSG00000197930
gp_7813	ENSG00000197930
gp_7814	ENSG00000197930
gp_7815	ENSG00000197930
gp_7816	ENSG00000197930
gp_7817	ENSG00000197930
gp_7818	ENSG00000197930
gp_7819	ENSG00000197930
gp_7820	ENSG00000197930
gp_7821	ENSG00000158467
gp_7822	ENSG00000247077
gp_7823	ENSG00000117154
gp_7824	ENSG00000117154
gp_7825	ENSG00000117154
gp_7826	ENSG00000117154
gp_7832	ENSG00000144749
gp_7833	ENSG00000144749
gp_7834	ENSG00000144749
gp_7835	ENSG00000144749
gp_7836	ENSG00000166479
gp_7837	ENSG00000166479
gp_7838	ENSG00000166479
gp_7839	ENSG00000166479
gp_7840	ENSG00000166479
gp_7841	ENSG00000166479
gp_7842	ENSG00000166479
gp_7843	ENSG00000166479
gp_7844	ENSG00000166479
gp_7845	ENSG00000166479
gp_7846	ENSG00000166479
gp_7847	ENSG00000166479
gp_7848	ENSG00000166341
gp_7849	ENSG00000049656
gp_7850	ENSG00000049656
gp_7851	ENSG00000049656
gp_7852	ENSG00000049656
gp_7853	ENSG00000049656
gp_7854	ENSG00000049656
gp_7855	ENSG00000049656
gp_7857	ENSG00000150656
gp_7858	ENSG00000150656
gp_7859	ENSG00000133313
gp_7860	ENSG00000133313
gp_7861	ENSG00000056097
gp_7862	ENSG00000183495
gp_7863	ENSG00000155034
gp_7864	ENSG00000165379
gp_7865	ENSG00000165379
gp_7866	ENSG00000165379
gp_7867	ENSG00000165379
gp_7868	ENSG00000165379
gp_7869	ENSG00000165379
gp_7870	ENSG00000165379
gp_7871	ENSG00000165379
gp_7872	ENSG00000165379
gp_7873	ENSG00000127995
gp_7874	ENSG00000127995
gp_7875	ENSG00000118733
gp_7876	ENSG00000118733
gp_7877	ENSG00000118733
gp_7878	ENSG00000118733
gp_7879	ENSG00000118733
gp_7880	ENSG00000118733
gp_7881	ENSG00000118733
gp_7882	ENSG00000118733
gp_7883	ENSG00000118733
gp_7885	ENSG00000184985
gp_7886	ENSG00000184985
gp_7889	ENSG00000157827
gp_7890	ENSG00000183117
gp_7891	ENSG00000183117
gp_7892	ENSG00000183117
gp_7893	ENSG00000183117
gp_7894	ENSG00000183117
gp_7897	ENSG00000197969
gp_7898	ENSG00000112851
gp_7899	ENSG00000112851
gp_7900	ENSG00000112851
gp_7901	ENSG00000112851
gp_7903	ENSG00000087111
gp_7904	ENSG00000087111
gp_7905	ENSG00000087111
gp_7906	ENSG00000087111
gp_7907	ENSG00000087111
gp_7909	ENSG00000184613
gp_7910	ENSG00000116288
gp_7911	ENSG00000116288
gp_7912	ENSG00000116288
gp_7913	ENSG00000116288
gp_7914	ENSG00000116288
gp_7915	ENSG00000134243
gp_7916	ENSG00000134243
gp_7917	ENSG00000134243
gp_7918	ENSG00000134243
gp_7919	ENSG00000134243
gp_7920	ENSG00000134243
gp_7921	ENSG00000134243
gp_7922	ENSG00000134243
gp_7923	ENSG00000134243
gp_7924	ENSG00000134243
gp_7925	ENSG00000134243
gp_7926	ENSG00000134243
gp_7927	ENSG00000134243
gp_7928	ENSG00000134243
gp_7929	ENSG00000134243
gp_7930	ENSG00000134243
gp_7931	ENSG00000134243
gp_7932	ENSG00000134243
gp_7933	ENSG00000134243
gp_7934	ENSG00000134243
gp_7935	ENSG00000134243
gp_7936	ENSG00000134243
gp_7937	ENSG00000134243
gp_7938	ENSG00000134243
gp_7939	ENSG00000100600
gp_7940	ENSG00000100600
gp_7941	ENSG00000100600
gp_7942	ENSG00000100600
gp_7944	ENSG00000089041
gp_7945	ENSG00000089041
gp_7946	ENSG00000089041
gp_7947	ENSG00000089041
gp_7948	ENSG00000089041
gp_7949	ENSG00000089041
gp_7950	ENSG00000089041
gp_7951	ENSG00000089041
gp_7952	ENSG00000089041
gp_7953	ENSG00000089041
gp_7954	ENSG00000089041
gp_7955	ENSG00000089041
gp_7956	ENSG00000089041
gp_7957	ENSG00000089041
gp_7958	ENSG00000089041
gp_7959	ENSG00000089041
gp_7960	ENSG00000089041
gp_7961	ENSG00000089041
gp_7962	ENSG00000089041
gp_7963	ENSG00000089041
gp_7964	ENSG00000089041
gp_7965	ENSG00000089041
gp_7966	ENSG00000089041
gp_7967	ENSG00000089041
gp_7968	ENSG00000089041
gp_7969	ENSG00000089041
gp_7970	ENSG00000089041
gp_7971	ENSG00000163536
gp_7972	ENSG00000163536
gp_7973	ENSG00000163536
gp_7974	ENSG00000163536
gp_7975	ENSG00000163536
gp_7976	ENSG00000163536
gp_7977	ENSG00000163536
gp_7978	ENSG00000163536
gp_7979	ENSG00000163536
gp_7980	ENSG00000215021
gp_7981	ENSG00000215021
gp_7982	ENSG00000215021
gp_7983	ENSG00000215021
gp_7984	ENSG00000215021
gp_7985	ENSG00000215021
gp_7986	ENSG00000215021
gp_7987	ENSG00000111799
gp_7988	ENSG00000111799
gp_7989	ENSG00000111799
gp_7990	ENSG00000111799
gp_7991	ENSG00000111799
gp_7992	ENSG00000111799
gp_7993	ENSG00000111799
gp_7994	ENSG00000111799
gp_7995	ENSG00000111799
gp_7996	ENSG00000111799
gp_7997	ENSG00000111799
gp_7998	ENSG00000111799
gp_7999	ENSG00000111799
gp_8000	ENSG00000111799
gp_8001	ENSG00000111799
gp_8002	ENSG00000111799
gp_8003	ENSG00000111799
gp_8004	ENSG00000111799
gp_8005	ENSG00000111799
gp_8006	ENSG00000111799
gp_8007	ENSG00000111799
gp_8008	ENSG00000111799
gp_8009	ENSG00000111799
gp_8010	ENSG00000111799
gp_8011	ENSG00000111799
gp_8012	ENSG00000111799
gp_8013	ENSG00000111799
gp_8014	ENSG00000111799
gp_8015	ENSG00000111799
gp_8016	ENSG00000184702
gp_8017	ENSG00000130558
gp_8018	ENSG00000130558
gp_8019	ENSG00000130558
gp_8020	ENSG00000130558
gp_8021	ENSG00000130558
gp_8022	ENSG00000130558
gp_8023	ENSG00000130558
gp_8024	ENSG00000130558
gp_8025	ENSG00000130558
gp_8026	ENSG00000130558
gp_8027	ENSG00000130558
gp_8028	ENSG00000130558
gp_8029	ENSG00000130558
gp_8030	ENSG00000130558
gp_8031	ENSG00000130558
gp_8032	ENSG00000130558
gp_8033	ENSG00000130558
gp_8034	ENSG00000130558
gp_8035	ENSG00000130558
gp_8036	ENSG00000130558
gp_8037	ENSG00000130558
gp_8038	ENSG00000130558
gp_8039	ENSG00000130558
gp_8040	ENSG00000130558
gp_8041	ENSG00000130558
gp_8042	ENSG00000130558
gp_8043	ENSG00000130558
gp_8044	ENSG00000130558
gp_8045	ENSG00000130558
gp_8046	ENSG00000130558
gp_8047	ENSG00000130558
gp_8048	ENSG00000130558
gp_8049	ENSG00000130558
gp_8050	ENSG00000130558
gp_8051	ENSG00000130558
gp_8052	ENSG00000130558
gp_8053	ENSG00000130558
gp_8054	ENSG00000130558
gp_8055	ENSG00000130558
gp_8056	ENSG00000130558
gp_8057	ENSG00000130558
gp_8058	ENSG00000130558
gp_8059	ENSG00000130558
gp_8060	ENSG00000100412
gp_8061	ENSG00000100412
gp_8062	ENSG00000100412
gp_8063	ENSG00000100412
gp_8064	ENSG00000100412
gp_8065	ENSG00000135624
gp_8066	ENSG00000135624
gp_8067	ENSG00000126457
gp_8068	ENSG00000107295
gp_8069	ENSG00000107295
gp_8070	ENSG00000107295
gp_8071	ENSG00000107295
gp_8072	ENSG00000140600
gp_8073	ENSG00000157851
gp_8074	ENSG00000157851
gp_8075	ENSG00000184117
gp_8076	ENSG00000128335
gp_8077	ENSG00000122378
gp_8078	ENSG00000165028
gp_8079	ENSG00000100258
gp_8080	ENSG00000100258
gp_8081	ENSG00000100258
gp_8082	ENSG00000100258
gp_8083	ENSG00000100258
gp_8084	ENSG00000100258
gp_8085	ENSG00000100258
gp_8086	ENSG00000100258
gp_8087	ENSG00000100258
gp_8088	ENSG00000107819
gp_8089	ENSG00000166086
gp_8090	ENSG00000166086
gp_8091	ENSG00000166086
gp_8092	ENSG00000166086
gp_8093	ENSG00000166086
gp_8094	ENSG00000166086
gp_8095	ENSG00000166086
gp_8096	ENSG00000166086
gp_8097	ENSG00000166086
gp_8098	ENSG00000166086
gp_8099	ENSG00000166086
gp_8104	ENSG00000132205
gp_8105	ENSG00000124507
gp_8106	ENSG00000124507
gp_8107	ENSG00000124507
gp_8108	ENSG00000124507
gp_8109	ENSG00000124507
gp_8110	ENSG00000182985
gp_8111	ENSG00000182985
gp_8112	ENSG00000182985
gp_8113	ENSG00000182985
gp_8114	ENSG00000182985
gp_8115	ENSG00000182985
gp_8116	ENSG00000182985
gp_8117	ENSG00000182985
gp_8118	ENSG00000182985
gp_8119	ENSG00000182985
gp_8120	ENSG00000197077
gp_8121	ENSG00000100095
gp_8122	ENSG00000100095
gp_8123	ENSG00000107331
gp_8124	ENSG00000107331
gp_8125	ENSG00000107331
gp_8126	ENSG00000107331
gp_8127	ENSG00000107331
gp_8128	ENSG00000107331
gp_8129	ENSG00000107331
gp_8130	ENSG00000107331
gp_8131	ENSG00000107331
gp_8132	ENSG00000107331
gp_8134	ENSG00000040608
gp_8135	ENSG00000040608
gp_8136	ENSG00000040608
gp_8137	ENSG00000040608
gp_8138	ENSG00000040608
gp_8139	ENSG00000109654
gp_8140	ENSG00000152910
gp_8141	ENSG00000152910
gp_8142	ENSG00000152910
gp_8143	ENSG00000152910
gp_8144	ENSG00000152910
gp_8145	ENSG00000152910
gp_8146	ENSG00000152910
gp_8147	ENSG00000198797
gp_8148	ENSG00000198797
gp_8149	ENSG00000198797
gp_8150	ENSG00000198797
gp_8151	ENSG00000168758
gp_8152	ENSG00000168758
gp_8153	ENSG00000168758
gp_8154	ENSG00000168758
gp_8155	ENSG00000136295
gp_8156	ENSG00000136295
gp_8157	ENSG00000136295
gp_8159	ENSG00000142910
gp_8160	ENSG00000142910
gp_8161	ENSG00000142910
gp_8162	ENSG00000142910
gp_8163	ENSG00000142910
gp_8164	ENSG00000142910
gp_8165	ENSG00000142910
gp_8166	ENSG00000142910
gp_8167	ENSG00000142910
gp_8168	ENSG00000142910
gp_8169	ENSG00000142910
gp_8170	ENSG00000142910
gp_8171	ENSG00000142910
gp_8172	ENSG00000142910
gp_8173	ENSG00000142910
gp_8174	ENSG00000142910
gp_8175	ENSG00000142910
gp_8176	ENSG00000142910
gp_8177	ENSG00000142910
gp_8178	ENSG00000142910
gp_8179	ENSG00000142910
gp_8180	ENSG00000067836
gp_8181	ENSG00000118402
gp_8182	ENSG00000118402
gp_8184	ENSG00000132702
gp_8185	ENSG00000132702
gp_8186	ENSG00000107902
gp_8187	ENSG00000107902
gp_8188	ENSG00000171202
gp_8190	ENSG00000137726
gp_8191	ENSG00000167220
gp_8192	ENSG00000167220
gp_8193	ENSG00000167220
gp_8194	ENSG00000102158
gp_8195	ENSG00000182902
gp_8196	ENSG00000177542
gp_8197	ENSG00000215305
gp_8198	ENSG00000092421
gp_8199	ENSG00000092421
gp_8201	ENSG00000124140
gp_8202	ENSG00000124140
gp_8203	ENSG00000124140
gp_8204	ENSG00000124140
gp_8205	ENSG00000124140
gp_8206	ENSG00000124140
gp_8207	ENSG00000124140
gp_8208	ENSG00000124140
gp_8209	ENSG00000124140
gp_8210	ENSG00000106771
gp_8211	ENSG00000106771
gp_8212	ENSG00000106771
gp_8213	ENSG00000106771
gp_8214	ENSG00000106771
gp_8215	ENSG00000106771
gp_8216	ENSG00000106771
gp_8217	ENSG00000106771
gp_8218	ENSG00000106771
gp_8219	ENSG00000106771
gp_8220	ENSG00000106771
gp_8221	ENSG00000106771
gp_8222	ENSG00000106066
gp_8223	ENSG00000106066
gp_8224	ENSG00000106066
gp_8225	ENSG00000106066
gp_8226	ENSG00000106066
gp_8227	ENSG00000106066
gp_8228	ENSG00000106066
gp_8229	ENSG00000106066
gp_8231	ENSG00000101460
gp_8232	ENSG00000186283
gp_8233	ENSG00000158258
gp_8238	ENSG00000173517
gp_8239	ENSG00000107738
gp_8240	ENSG00000107738
gp_8241	ENSG00000107738
gp_8242	ENSG00000107738
gp_8243	ENSG00000173269
gp_8244	ENSG00000173269
gp_8245	ENSG00000173269
gp_8246	ENSG00000177542
gp_8247	ENSG00000164466
gp_8248	ENSG00000164466
gp_8249	ENSG00000164466
gp_8250	ENSG00000090661
gp_8251	ENSG00000090661
gp_8252	ENSG00000090661
gp_8253	ENSG00000150471
gp_8254	ENSG00000150471
gp_8255	ENSG00000150471
gp_8256	ENSG00000150471
gp_8257	ENSG00000150471
gp_8258	ENSG00000150471
gp_8259	ENSG00000150471
gp_8260	ENSG00000150471
gp_8261	ENSG00000110013
gp_8262	ENSG00000110013
gp_8263	ENSG00000110013
gp_8264	ENSG00000110013
gp_8265	ENSG00000110013
gp_8266	ENSG00000110013
gp_8267	ENSG00000110013
gp_8268	ENSG00000110013
gp_8269	ENSG00000110013
gp_8270	ENSG00000110013
gp_8271	ENSG00000110013
gp_8272	ENSG00000110013
gp_8273	ENSG00000110013
gp_8274	ENSG00000110013
gp_8275	ENSG00000110013
gp_8276	ENSG00000110013
gp_8277	ENSG00000110013
gp_8278	ENSG00000110013
gp_8279	ENSG00000110013
gp_8286	ENSG00000101542
gp_8287	ENSG00000101542
gp_8288	ENSG00000101542
gp_8289	ENSG00000128594
gp_8290	ENSG00000128594
gp_8291	ENSG00000128594
gp_8292	ENSG00000167699
gp_8293	ENSG00000184226
gp_8294	ENSG00000184226
gp_8295	ENSG00000184226
gp_8296	ENSG00000184226
gp_8297	ENSG00000184226
gp_8298	ENSG00000184226
gp_8299	ENSG00000184226
gp_8300	ENSG00000184226
gp_8301	ENSG00000184226
gp_8302	ENSG00000184226
gp_8303	ENSG00000184226
gp_8304	ENSG00000184226
gp_8305	ENSG00000184226
gp_8306	ENSG00000184226
gp_8307	ENSG00000184226
gp_8308	ENSG00000184226
gp_8309	ENSG00000184226
gp_8310	ENSG00000184226
gp_8311	ENSG00000184226
gp_8312	ENSG00000184226
gp_8313	ENSG00000184226
gp_8314	ENSG00000184226
gp_8315	ENSG00000184226
gp_8316	ENSG00000184226
gp_8317	ENSG00000184226
gp_8318	ENSG00000184226
gp_8319	ENSG00000184226
gp_8320	ENSG00000184226
gp_8321	ENSG00000184226
gp_8322	ENSG00000184226
gp_8323	ENSG00000184226
gp_8324	ENSG00000184226
gp_8325	ENSG00000184226
gp_8326	ENSG00000184226
gp_8327	ENSG00000184226
gp_8328	ENSG00000184226
gp_8329	ENSG00000184226
gp_8330	ENSG00000184226
gp_8331	ENSG00000184226
gp_8332	ENSG00000184226
gp_8333	ENSG00000184226
gp_8334	ENSG00000184226
gp_8335	ENSG00000184226
gp_8336	ENSG00000184226
gp_8337	ENSG00000184226
gp_8338	ENSG00000184226
gp_8339	ENSG00000262655
gp_8340	ENSG00000262655
gp_8343	ENSG00000083067
gp_8344	ENSG00000083067
gp_8345	ENSG00000083067
gp_8346	ENSG00000083067
gp_8347	ENSG00000083067
gp_8348	ENSG00000148948
gp_8349	ENSG00000171724
gp_8350	ENSG00000171724
gp_8351	ENSG00000185008
gp_8352	ENSG00000185008
gp_8353	ENSG00000185008
gp_8354	ENSG00000185008
gp_8355	ENSG00000185008
gp_8356	ENSG00000185008
gp_8357	ENSG00000221866
gp_8358	ENSG00000221866
gp_8359	ENSG00000221866
gp_8360	ENSG00000221866
gp_8361	ENSG00000221866
gp_8362	ENSG00000221866
gp_8363	ENSG00000221866
gp_8364	ENSG00000221866
gp_8365	ENSG00000221866
gp_8366	ENSG00000221866
gp_8367	ENSG00000221866
gp_8368	ENSG00000221866
gp_8369	ENSG00000221866
gp_8370	ENSG00000221866
gp_8371	ENSG00000221866
gp_8372	ENSG00000122778
gp_8373	ENSG00000122778
gp_8374	ENSG00000122778
gp_8375	ENSG00000143126
gp_8376	ENSG00000143126
gp_8377	ENSG00000143126
gp_8378	ENSG00000143126
gp_8379	ENSG00000143126
gp_8380	ENSG00000143126
gp_8381	ENSG00000143126
gp_8382	ENSG00000143126
gp_8383	ENSG00000143126
gp_8384	ENSG00000143126
gp_8385	ENSG00000143126
gp_8386	ENSG00000143126
gp_8387	ENSG00000143126
gp_8388	ENSG00000101474
gp_8389	ENSG00000101474
gp_8390	ENSG00000101474
gp_8391	ENSG00000101474
gp_8392	ENSG00000101474
gp_8393	ENSG00000101474
gp_8394	ENSG00000101474
gp_8395	ENSG00000101474
gp_8396	ENSG00000101474
gp_8397	ENSG00000101474
gp_8398	ENSG00000101474
gp_8399	ENSG00000101474
gp_8400	ENSG00000101474
gp_8401	ENSG00000101474
gp_8402	ENSG00000101474
gp_8403	ENSG00000101474
gp_8404	ENSG00000101474
gp_8405	ENSG00000101474
gp_8406	ENSG00000101474
gp_8407	ENSG00000101474
gp_8408	ENSG00000101474
gp_8409	ENSG00000101474
gp_8410	ENSG00000101474
gp_8411	ENSG00000101474
gp_8412	ENSG00000101474
gp_8413	ENSG00000101474
gp_8414	ENSG00000101474
gp_8415	ENSG00000101474
gp_8416	ENSG00000101474
gp_8417	ENSG00000101474
gp_8418	ENSG00000101474
gp_8419	ENSG00000101474
gp_8420	ENSG00000101474
gp_8421	ENSG00000101474
gp_8422	ENSG00000101474
gp_8423	ENSG00000196083
gp_8424	ENSG00000196083
gp_8425	ENSG00000112304
gp_8426	ENSG00000112304
gp_8427	ENSG00000185033
gp_8428	ENSG00000185033
gp_8429	ENSG00000185033
gp_8430	ENSG00000185033
gp_8431	ENSG00000185033
gp_8432	ENSG00000182621
gp_8433	ENSG00000182621
gp_8434	ENSG00000177707
gp_8435	ENSG00000177707
gp_8436	ENSG00000171723
gp_8437	ENSG00000171723
gp_8438	ENSG00000117643
gp_8439	ENSG00000148341
gp_8440	ENSG00000148341
gp_8443	ENSG00000116774
gp_8444	ENSG00000116774
gp_8445	ENSG00000116774
gp_8446	ENSG00000116774
gp_8447	ENSG00000116774
gp_8448	ENSG00000116774
gp_8449	ENSG00000116774
gp_8450	ENSG00000116774
gp_8451	ENSG00000116774
gp_8452	ENSG00000116774
gp_8453	ENSG00000116774
gp_8454	ENSG00000116774
gp_8455	ENSG00000116774
gp_8456	ENSG00000116774
gp_8458	ENSG00000154975
gp_8459	ENSG00000154975
gp_8460	ENSG00000154975
gp_8461	ENSG00000132434
gp_8465	ENSG00000116120
gp_8466	ENSG00000116120
gp_8467	ENSG00000116120
gp_8468	ENSG00000067704
gp_8469	ENSG00000145934
gp_8470	ENSG00000145934
gp_8471	ENSG00000145934
gp_8472	ENSG00000145934
gp_8473	ENSG00000145934
gp_8474	ENSG00000145934
gp_8475	ENSG00000145934
gp_8476	ENSG00000145934
gp_8477	ENSG00000145934
gp_8478	ENSG00000145934
gp_8479	ENSG00000145934
gp_8480	ENSG00000145934
gp_8481	ENSG00000145934
gp_8482	ENSG00000145934
gp_8483	ENSG00000145934
gp_8484	ENSG00000131409
gp_8486	ENSG00000211456
gp_8487	ENSG00000054803
gp_8488	ENSG00000054803
gp_8489	ENSG00000106460
gp_8490	ENSG00000106460
gp_8491	ENSG00000106460
gp_8492	ENSG00000106460
gp_8493	ENSG00000106460
gp_8494	ENSG00000106460
gp_8495	ENSG00000168216
gp_8496	ENSG00000168216
gp_8497	ENSG00000112697
gp_8498	ENSG00000112697
gp_8499	ENSG00000112697
gp_8500	ENSG00000112697
gp_8501	ENSG00000112697
gp_8502	ENSG00000112697
gp_8503	ENSG00000112697
gp_8504	ENSG00000112697
gp_8505	ENSG00000112697
gp_8506	ENSG00000112697
gp_8507	ENSG00000112697
gp_8508	ENSG00000112697
gp_8509	ENSG00000112697
gp_8510	ENSG00000112697
gp_8511	ENSG00000112697
gp_8512	ENSG00000112697
gp_8513	ENSG00000112697
gp_8514	ENSG00000112697
gp_8515	ENSG00000112697
gp_8516	ENSG00000112697
gp_8517	ENSG00000112697
gp_8518	ENSG00000112697
gp_8519	ENSG00000112697
gp_8520	ENSG00000112697
gp_8521	ENSG00000112697
gp_8522	ENSG00000112697
gp_8523	ENSG00000138758
gp_8524	ENSG00000160746
gp_8525	ENSG00000155906
gp_8526	ENSG00000106554
gp_8528	ENSG00000072858
gp_8529	ENSG00000072858
gp_8530	ENSG00000072858
gp_8533	ENSG00000080822
gp_8534	ENSG00000080822
gp_8535	ENSG00000080822
gp_8536	ENSG00000080822
gp_8537	ENSG00000007402
gp_8538	ENSG00000007402
gp_8539	ENSG00000007402
gp_8540	ENSG00000007402
gp_8541	ENSG00000007402
gp_8542	ENSG00000007402
gp_8543	ENSG00000007402
gp_8544	ENSG00000166257
gp_8545	ENSG00000166257
gp_8546	ENSG00000166257
gp_8547	ENSG00000166257
gp_8548	ENSG00000156011
gp_8549	ENSG00000156011
gp_8550	ENSG00000156011
gp_8551	ENSG00000156011
gp_8552	ENSG00000156011
gp_8558	ENSG00000136731
gp_8559	ENSG00000131966
gp_8560	ENSG00000122873
gp_8561	ENSG00000006007
gp_8562	ENSG00000139433
gp_8563	ENSG00000137409
gp_8564	ENSG00000138119
gp_8565	ENSG00000013016
gp_8566	ENSG00000128872
gp_8567	ENSG00000128872
gp_8568	ENSG00000168702
gp_8569	ENSG00000168702
gp_8570	ENSG00000168702
gp_8571	ENSG00000168702
gp_8572	ENSG00000168702
gp_8573	ENSG00000168702
gp_8574	ENSG00000168702
gp_8575	ENSG00000168702
gp_8576	ENSG00000186010
gp_8577	ENSG00000008277
gp_8578	ENSG00000008277
gp_8579	ENSG00000008277
gp_8580	ENSG00000008277
gp_8581	ENSG00000182667
gp_8582	ENSG00000182667
gp_8583	ENSG00000113805
gp_8584	ENSG00000113805
gp_8585	ENSG00000113805
gp_8586	ENSG00000113805
gp_8587	ENSG00000113805
gp_8588	ENSG00000113805
gp_8589	ENSG00000128011
gp_8590	ENSG00000128011
gp_8591	ENSG00000218336
gp_8592	ENSG00000218336
gp_8593	ENSG00000218336
gp_8595	ENSG00000134247
gp_8596	ENSG00000134247
gp_8597	ENSG00000134247
gp_8598	ENSG00000134247
gp_8599	ENSG00000146433
gp_8600	ENSG00000146433
gp_8603	ENSG00000138650
gp_8604	ENSG00000138650
gp_8606	ENSG00000127527
gp_8607	ENSG00000127527
gp_8610	ENSG00000050165
gp_8611	ENSG00000050165
gp_8612	ENSG00000050165
gp_8613	ENSG00000050165
gp_8614	ENSG00000050165
gp_8615	ENSG00000050165
gp_8616	ENSG00000050165
gp_8617	ENSG00000050165
gp_8618	ENSG00000050165
gp_8619	ENSG00000111237
gp_8620	ENSG00000101160
gp_8621	ENSG00000101160
gp_8622	ENSG00000101160
gp_8623	ENSG00000090520
gp_8624	ENSG00000204681
gp_8625	ENSG00000204681
gp_8626	ENSG00000204681
gp_8627	ENSG00000204681
gp_8628	ENSG00000204681
gp_8629	ENSG00000204681
gp_8630	ENSG00000204681
gp_8631	ENSG00000204681
gp_8632	ENSG00000204681
gp_8633	ENSG00000204681
gp_8634	ENSG00000204681
gp_8635	ENSG00000204681
gp_8636	ENSG00000204681
gp_8637	ENSG00000204681
gp_8638	ENSG00000204681
gp_8639	ENSG00000204681
gp_8640	ENSG00000204681
gp_8641	ENSG00000204681
gp_8642	ENSG00000204681
gp_8643	ENSG00000204681
gp_8644	ENSG00000204681
gp_8645	ENSG00000204681
gp_8646	ENSG00000204681
gp_8647	ENSG00000204681
gp_8648	ENSG00000204681
gp_8649	ENSG00000204681
gp_8650	ENSG00000204681
gp_8651	ENSG00000204681
gp_8652	ENSG00000204681
gp_8653	ENSG00000204681
gp_8654	ENSG00000204681
gp_8655	ENSG00000204681
gp_8657	ENSG00000071537
gp_8658	ENSG00000071537
gp_8659	ENSG00000071537
gp_8660	ENSG00000071537
gp_8661	ENSG00000071537
gp_8662	ENSG00000071537
gp_8663	ENSG00000071537
gp_8664	ENSG00000071537
gp_8665	ENSG00000071537
gp_8666	ENSG00000071537
gp_8667	ENSG00000071537
gp_8668	ENSG00000071537
gp_8669	ENSG00000071537
gp_8670	ENSG00000071537
gp_8671	ENSG00000071537
gp_8672	ENSG00000071537
gp_8673	ENSG00000071537
gp_8674	ENSG00000071537
gp_8675	ENSG00000174080
gp_8676	ENSG00000174080
gp_8677	ENSG00000174080
gp_8678	ENSG00000136783
gp_8679	ENSG00000136783
gp_8680	ENSG00000099994
gp_8681	ENSG00000099994
gp_8682	ENSG00000099994
gp_8683	ENSG00000100167
gp_8684	ENSG00000100167
gp_8685	ENSG00000100167
gp_8686	ENSG00000100242
gp_8687	ENSG00000100242
gp_8688	ENSG00000100242
gp_8689	ENSG00000100242
gp_8690	ENSG00000100242
gp_8691	ENSG00000100242
gp_8692	ENSG00000174469
gp_8693	ENSG00000174469
gp_8694	ENSG00000174469
gp_8695	ENSG00000174469
gp_8696	ENSG00000174469
gp_8697	ENSG00000174469
gp_8698	ENSG00000174469
gp_8699	ENSG00000174469
gp_8700	ENSG00000174469
gp_8701	ENSG00000174469
gp_8702	ENSG00000174469
gp_8703	ENSG00000174469
gp_8704	ENSG00000174469
gp_8705	ENSG00000174469
gp_8706	ENSG00000174469
gp_8707	ENSG00000174469
gp_8708	ENSG00000174469
gp_8709	ENSG00000174469
gp_8710	ENSG00000174469
gp_8711	ENSG00000174469
gp_8712	ENSG00000174469
gp_8713	ENSG00000174469
gp_8714	ENSG00000174469
gp_8715	ENSG00000174469
gp_8716	ENSG00000174469
gp_8717	ENSG00000174469
gp_8718	ENSG00000116005
gp_8719	ENSG00000116005
gp_8720	ENSG00000116005
gp_8721	ENSG00000116005
gp_8722	ENSG00000116005
gp_8723	ENSG00000116005
gp_8724	ENSG00000116005
gp_8725	ENSG00000116005
gp_8726	ENSG00000116005
gp_8727	ENSG00000116005
gp_8728	ENSG00000116005
gp_8729	ENSG00000116005
gp_8730	ENSG00000116005
gp_8731	ENSG00000116005
gp_8732	ENSG00000116005
gp_8733	ENSG00000116005
gp_8734	ENSG00000116005
gp_8735	ENSG00000116005
gp_8736	ENSG00000116005
gp_8737	ENSG00000116005
